voltageLevelId;xPosition;yPosition;xLabelPosition;yLabelPosition
.HENG 7;965212;-2828291;956876;-2813710
.HER8 6;1153275;-2273803;1153275;-2273803
.HER8 7;1261392;-2315352;1261392;-2315352
.HERB 7;1312471;-2307069;1313085;-2297684
.HERN 6;177246;-1778869;186899;-1768353
.HERN 7;159124;-1787488;144891;-1787692
.HERR 6;-79234;-1764573;-79234;-1764573
.HERR 7;-225118;-1704513;-217545;-1708666
.HOHE 7;1313120;-2414394;1320421;-2422876
.HORT 7;737573;-2684125;742927;-2686624
.HOUF 6;886027;-2576778;886027;-2576778
.INNK 6;1065914;-2185437;1065914;-2185437
.INTEP3;853720;-2495273;853720;-2495273
.IRUNP5;176908;-1815065;174926;-1815991
.ITXA 6;134209;-1757605;144554;-1744199
.ITXA 7;124219;-1768378;127298;-1772675
.IZGE 7;728795;-2677120;728795;-2677120
.JARA 6;-35344;-1737691;-35344;-1737692
.JUIA 6;560049;-1613288;560049;-1613287
.JUND 6;-18682;-1702616;-18682;-1702617
.JUNE 6;295486;-1504533;295486;-1504533
.KALL 7;806970;-2677953;806970;-2677953
.KNAP 7;1103111;-2686942;1100729;-2694878
.KORK 7;1143241;-2359385;1143241;-2359385
.KRIM 7;827858;-2833066;835011;-2819981
.KUHM 6;1125665;-2284059;1116525;-2284134
.KUHM 7;1131085;-2294781;1120006;-2296105
.KUPP 6;1202775;-2358814;1207943;-2360928
.LACC 7;1123595;-2037964;1123595;-2037964
.LADA 7;-158996;-1843311;-158996;-1843311
.LAGU 6;13672;-1638128;13672;-1638127
.LAMB 7;1196315;-2505870;1196315;-2505870
.LAUF 6;1121036;-2262927;1109153;-2265886
.LAUF 7;1147895;-2255226;1130740;-2249380
.LAVO 7;1130713;-2162818;1138362;-2155640
.LEIB 7;1166991;-2273584;1170219;-2279217
.LELY 7;888596;-2891475;879475;-2901148
.LEYN 6;1045500;-2046915;1059360;-2045550
.LEYN 7;1043694;-1995667;1034929;-1988821
.LILI 7;1190359;-2229896;1190359;-2229896
.LILL 7;804050;-2718373;804050;-2718373
.LIND 6;1047815;-2219203;1039952;-2226363
.LINT 7;833912;-2676365;844271;-2673409
.LIXH 7;903718;-2663384;909365;-2665780
.LLAV 6;384528;-1657292;384528;-1657292
.LOGR 6;23299;-1622598;23299;-1622597
.LOMB 6;-325271;-1786109;-325271;-1786109
.LOMB 7;-378579;-1787135;-378579;-1787135
.LORA 7;-145956;-1655468;-146254;-1659409
.LUDR 7;-419211;-1848741;-419211;-1848740
.M.RE 6;202858;-1663284;211676;-1655192
.M.RE 7;192820;-1654336;187908;-1655561
.MAAS 7;917031;-2721182;911456;-2731918
.MAER 7;713019;-2696915;714507;-2682705
.MAGA 6;132726;-1459183;132726;-1459183
.MAGA 7;119688;-1432501;132533;-1419891
.MAGL 7;995805;-1905634;995729;-1892586
.MAIA 7;279472;-1549743;280286;-1553158
.MALE 7;1123095;-2037964;1123095;-2037964
.MANG 6;273523;-1494891;273523;-1494891
.MAPR 7;1213120;-2222698;1202449;-2224591
.MARC 6;873970;-2536657;873970;-2536657
.MASS 7;837451;-2689999;828454;-2683808
.MATA 6;-140903;-1765487;-140903;-1765487
.MEDI 7;-86585;-1506374;-86585;-1506374
.MEDN 6;288160;-1600843;288160;-1600843
.MEED 7;985745;-2947971;983673;-2956508
.MEER 7;870186;-2692572;872423;-2696164
.MEQU 6;231179;-1556382;217052;-1555251
.MEQU 7;234399;-1542492;220312;-1536219
.MER5 7;1118245;-2101658;1123971;-2093841
.MERC 7;807970;-2677953;813455;-2661241
.METT 6;1088159;-2193922;1097559;-2195204
.METT 7;1129993;-2188834;1121443;-2177600
.MING 7;-52592;-1389027;-52592;-1389027
.MIRA 6;-23957;-1672834;-23957;-1672835
.MITT 7;1117623;-2504884;1108471;-2498487
.MOMIP3;744083;-2556810;744083;-2556810
.MONC 5;870965;-2601942;879285;-2606175
.MONC 6;874446;-2578337;867393;-2579761
.MOND 6;105514;-1718986;105514;-1718986
.MONT 5;825761;-2598017;825761;-2598017
.MONZ 6;247894;-1572163;247894;-1572163
.MORE 7;259499;-1440699;271112;-1444754
.MORI 6;1111415;-1944079;1111415;-1944079
.MORV 6;-54092;-1389027;-54092;-1389027
.MORV 7;113099;-1328938;113099;-1328939
.MRCD 6;9799;-1704691;9799;-1704691
.MTBL 6;338561;-1502930;338561;-1502930
.MTJO 6;1040889;-2053444;1034574;-2045667
.MTRE 6;-262571;-1736639;-262571;-1736638
.MTRE 7;-304566;-1745170;-304566;-1745171
.MTTO 6;220994;-1510816;220994;-1510815
.MUDA 7;-158158;-1612340;-158158;-1612340
.MUEL 7;-53342;-1389027;-53342;-1389027
.MUHL 6;1008498;-2165706;1028136;-2170541
.MUHL 7;1003201;-2180233;1003201;-2180233
.MUSI 7;1130145;-2126217;1137961;-2127793
.N.DR 7;979357;-2104018;983911;-2099224
.NAVAP3;962238;-1843335;962238;-1843335
.NEMO 7;696783;-2704918;696783;-2704918
.NIED 6;1007913;-2569534;1016117;-2571749
.NIED 7;1027601;-2597679;1035401;-2601241
.OBE5 7;1249744;-2350585;1243118;-2342002
.OBER 7;1000408;-2652006;986826;-2645601
.OFTR 6;1073715;-2216773;1079083;-2215884
.OLIT 6;163468;-1676766;155884;-1675496
.OLME 7;-52092;-1389027;-52092;-1389027
.OOST 7;828715;-2897292;823912;-2894165
.ORCO 6;201669;-1741374;204332;-1744182
.ORTU 6;20800;-1828097;20800;-1828097
.OSBU 7;1060682;-2561739;1069292;-2554712
.OSPI 7;1123743;-2054358;1133950;-2055744
.OSTE 7;1505702;-2223176;1523238;-2223796
.OTTE 7;1127985;-2479481;1127985;-2479481
.OXYL 6;898215;-2559751;898215;-2564212
.P.AL 7;1141687;-2002827;1147971;-2005793
.P.GR 7;-369752;-1922320;-369752;-1922320
.P.SU 6;307935;-1614822;307935;-1614821
.PAFF 7;962184;-2698325;963725;-2701862
.PALA 6;505282;-1608481;513498;-1607307
.PENA 6;165393;-1482544;150136;-1476497
.PENA 7;160018;-1457144;171038;-1440146
.PENE 6;429936;-1525028;429936;-1525028
.PENG 6;-69219;-1841331;-69219;-1841331
.PENG 7;-84658;-1862742;-84658;-1862742
.PERA 6;361710;-1510998;361710;-1510998
.PHIL 7;1207312;-2420609;1199512;-2423924
.PIA5 7;1247180;-2110010;1254280;-2098120
.PIER 6;395278;-1613263;389308;-1605359
.PIER 7;396567;-1584706;389926;-1590893
.PIO5 7;1042018;-1981595;1042018;-1981595
.PIOS 6;1038168;-1953453;1038168;-1953453
.PIOS 7;1038668;-1953453;1027824;-1939786
.PLAN 6;265628;-1402541;265628;-1402542
.PLAN 7;300967;-1423745;312072;-1406018
.PLAZ 6;211672;-1481663;211672;-1481663
.POBL 6;355422;-1653211;355422;-1653211
.PONT 5;815534;-2598350;815534;-2598350
.POZA 6;-81748;-1696947;-81748;-1696948
.PRAD 7;1289038;-2198409;1294363;-2202229
.PSAL 6;-93948;-1743348;-93948;-1743349
.PSMI 6;-152150;-1795229;-152150;-1795229
.PUEN 6;-41110;-1697214;-41110;-1697214
.PUIG 6;408904;-1515334;408904;-1515335
.PUJA 6;345890;-1611364;335003;-1608876
.PULV 7;1266242;-2368457;1283462;-2355461
.Q.ROP4;273939;-2525240;273939;-2525240
.QUAP 6;-54092;-1389027;-54092;-1389027
.QUAR 6;1031664;-2063875;1031664;-2063875
.QUEL 6;58461;-1566329;58461;-1566329
.QUIN 6;997600;-2538784;993125;-2542506
.R.JA 7;100682;-1577772;100324;-1564274
.R.PRP4;273939;-2525240;273939;-2525240
.REQU 7;-53092;-1389027;-53092;-1389027
.RHEI 7;1286292;-2479677;1286292;-2479677
.RIBA 6;257819;-1555902;257819;-1555902
.RIDD 6;1012501;-2082103;1026167;-2101920
.RILL 7;793756;-2763681;793756;-2763681
.RIMI 6;873970;-2536657;873970;-2536657
.ROBB 7;1259966;-2142988;1269965;-2148508
.ROBL 7;-227251;-1886781;-227251;-1886781
.ROCA 6;488181;-1637337;495118;-1635095
.RODE 7;766393;-2657664;768127;-2650703
.ROMA 6;952066;-2140854;967318;-2144505
.ROMA 7;956513;-2153075;966123;-2155478
.ROMH 7;1015317;-2610485;1015317;-2610485
.ROMI 7;-52592;-1389027;-52592;-1389027
.ROMM 7;984984;-2699575;1001371;-2705045
.ROND 6;1041174;-2038630;1058074;-2029880
.ROND 7;1040863;-2031640;1033392;-2020620
.ROOS 6;918635;-2562111;913972;-2565340
.ROSO 6;1028945;-2002844;1028945;-2002844
.RUBI 6;555694;-1568530;552239;-1573065
.RUBI 7;565605;-1555781;573125;-1549839
.RUBO 6;361817;-1616712;361817;-1616712
.RUPP 6;1096875;-2239850;1096875;-2239850
.S.CE 6;505220;-1625429;498284;-1625322
.S.CO 6;1111665;-1944079;1111665;-1944079
.S.EN 6;-16196;-1602128;-16196;-1602129
.S.EN 7;-16352;-1583779;-7550;-1582792
.S.FI 7;1310589;-2118466;1303070;-2120913
.S.LL 7;581989;-1637977;593000;-1638530
.SABI 6;283834;-1671681;272304;-1662064
.SAGU 6;-54592;-1389027;-54592;-1389027
.SAN5 6;1037668;-1953453;1037668;-1953453
.SANG 6;245921;-1699257;256483;-1700877
.SANT 6;52316;-1806997;50870;-1811696
.SANT 7;68470;-1819986;62520;-1823423
.SASC 7;360270;-1521901;360270;-1521901
.SAVO 6;1065508;-1877669;1065508;-1877669
.SCHI 6;890976;-2541402;880805;-2541959
.SECH 7;1123097;-2651481;1105144;-2633676
.SELV 6;348231;-1483071;348231;-1483071
.SENT 6;490928;-1581885;488703;-1584347
.SENT 7;474924;-1575740;475399;-1582398
.SEQU 6;37292;-1601589;37292;-1601589
.SERN 6;80018;-1499515;69072;-1501023
.SERN 7;79979;-1483840;70781;-1474917
.SESU 6;345655;-1669806;345655;-1669806
.SHILP4;288904;-2526122;288904;-2526122
.SIDE 6;50244;-1693094;45958;-1681312
.SIER 7;951177;-2685842;943101;-2683584
.SILS 7;1242150;-2181497;1260307;-2192446
.SOAZ 7;1191771;-2155290;1202842;-2163637
.SOLO 7;-139934;-1825217;-139934;-1825216
.SORG 7;1122095;-2037964;1122095;-2037964
.SOTEP3;868523;-2517880;868523;-2517881
.SOTEP6;864976;-2522601;862735;-2528763
.SOTO 7;-157912;-1883434;-157912;-1883434
.SPEZ 7;1111915;-1944079;1111915;-1944079
.SROM 7;1123095;-2037964;1123095;-2037964
.SSHWP4;281421;-2525681;281421;-2525681
.SSTR 6;994522;-2113917;1016525;-2118121
.STEV 7;681684;-2719568;686219;-2723132
.STOC 6;1111221;-2272092;1111221;-2272092
.STUR 6;1043337;-2042772;1043337;-2042772
.SURS 6;1102858;-2205670;1107005;-2201002
.T.CA 6;1064773;-1949355;1064773;-1949355
.TAFA 6;180363;-1709018;173987;-1711178
.TARR 6;364404;-1492344;364404;-1492344
.TAVA 7;1191234;-2202314;1185993;-2194095
.TDAR 6;194456;-1806771;194456;-1806771
.TDAU 6;863870;-2525474;863870;-2525474
.TDBE 6;1147411;-2268063;1147411;-2268063
.TDBI 6;1051157;-2182777;1051157;-2182777
.TDCA 6;1013642;-1844117;1013642;-1844117
.TDCC 6;1080937;-2130963;1080937;-2130963
.TDCH 6;1066557;-2115269;1066557;-2115269
.TDCT 6;983868;-2095358;983868;-2095358
.TDEN 6;954643;-2511751;954643;-2511751
.TDGO 6;1113233;-2219164;1113233;-2219164
.TDGR 7;1087431;-2779737;1087431;-2779737
.TDKU 6;1128375;-2289420;1128375;-2289420
.TDLA 6;1134465;-2259076;1134465;-2259076
.TDME 7;1018497;-2947744;1018497;-2947744
.TDMO 6;874401;-2586344;874401;-2586344
.TDMT 6;1109076;-2191378;1109076;-2191378
.TDNI 6;1018572;-2593271;1018572;-2593271
.TDOB 7;1000408;-2652006;1000408;-2652006
.TDRM 6;955505;-2146030;955505;-2146030
.TDRO 7;977837;-2031911;977837;-2031911
.TDSC 6;884798;-2534089;884798;-2534089
.TDTI 6;1215126;-2274425;1215126;-2274425
.TDUC 6;1010762;-2543647;1010762;-2543647
.TDVA 7;903606;-2699017;903606;-2699017
.TDZD 7;800618;-2733475;800618;-2733475
.TERG 5;815521;-2620957;815521;-2620957
.TERG 7;815374;-2640344;801240;-2649269
.TERR 7;-157411;-1430277;-146558;-1416287
.TIEN 6;1153775;-2273803;1153775;-2273803
.TIEN 7;1215626;-2274425;1223119;-2278066
.TIER 7;1190359;-2229896;1190359;-2229896
.TIHA 7;883549;-2634815;883549;-2634815
.TORR 6;-53759;-1389027;-53759;-1389027
.TORR 7;-86343;-1391795;-86343;-1391795
.TORS 6;247173;-1520166;247173;-1520167
.TRI5 6;-237186;-1654956;-237186;-1654956
.TRI5 7;-251714;-1631069;-251714;-1631070
.TRIL 7;-25549;-1342438;-25549;-1342438
.TRIN 7;1081215;-2017310;1073053;-2012030
.TROS 7;1187214;-2291975;1187214;-2291975
.TRVE 6;978189;-2141177;978189;-2141177
.TUDE 6;49342;-1448411;40508;-1450620
.TUNM 7;1122595;-2037964;1122595;-2037964
.TURB 7;1098214;-2045246;1090090;-2047862
.TZNM 7;1140571;-2065500;1140571;-2065500
.UCHT 6;1007705;-2536147;1017460;-2531059
.UCHT 7;1020811;-2551559;1027363;-2554118
.UDAL 7;-50407;-1833636;-50407;-1833635
.V.GA 6;103121;-1673487;113173;-1666953
.V.GA 7;93254;-1668118;82140;-1668366
.V.LI 6;1066008;-1877669;1077741;-1870841
.V.LI 7;1065523;-1891919;1069191;-1896917
.VALP 6;1027197;-2072094;1025737;-2077433
.VALU 6;-55092;-1389027;-55092;-1389027
.VAND 7;400714;-1503409;403928;-1487344
.VANY 7;893655;-2682955;909395;-2678406
.VAUX 6;926072;-2140662;923119;-2142999
.VELI 7;-191489;-1793245;-191489;-1793244
.VENA 7;1001536;-1979494;1009795;-1980491
.VER5 7;795833;-2704939;804309;-2707348
.VERB 6;905218;-2103132;898561;-2102354
.VERB 7;904958;-2112687;899867;-2114563
.VERM 7;1182285;-2098199;1182285;-2098199
.VEYT 6;978689;-2141177;982210;-2143914
.VEYT 7;978189;-2141177;978189;-2141177
.VICH 6;528320;-1636330;521171;-1639744
.VICH 7;537949;-1640017;543617;-1638578
.VIGN 6;1111915;-1944079;1111915;-1944079
.VIGN 7;1112415;-1944079;1124198;-1932342
.VILA 7;-281887;-1856465;-281887;-1856465
.VILB 6;-19874;-1756116;-19874;-1756116
.VILD 6;453269;-1526667;462435;-1527663
.VILD 7;509548;-1540771;509548;-1540771
.VILE 7;-250139;-1757969;-250139;-1757969
.VILN 6;213167;-1616823;213167;-1616823
.VIRT 7;-141196;-1687222;-141414;-1691005
.VLA  6;1020723;-2052235;1020723;-2052235
.VLER 6;875470;-2536657;875470;-2536657
.VLI  7;1186785;-2308155;1186785;-2308155
.VLNE 6;1021223;-2052235;1021458;-2042835
.VNES 7;-105670;-1369770;-105670;-1369770
.VOGH 7;1165980;-1943306;1178313;-1943264
.VOHR 7;1357217;-2339191;1368433;-2325274
.WEIE 6;1171574;-2359351;1162636;-2356957
.WEIN 7;1138347;-2454079;1138347;-2454079
.WESTP4;281421;-2525681;281421;-2525681
.WILL 6;1071475;-2187558;1071475;-2187558
.WIMM 6;1065414;-2185437;1065414;-2185437
.XIXO 6;-53592;-1389027;-53592;-1389027
.ZAMU 6;74332;-1764056;74332;-1764056
.ZAND 7;804050;-2718373;795627;-2722899
.ZIER 7;22043;-1844580;22043;-1844580
.ZINTP3;842660;-2492627;842660;-2492627
.ZUMA 6;134635;-1737725;140344;-1726062
.ZWOL 7;964926;-2872842;983836;-2872974
0CHENP6;600019;-2362218;600019;-2362218
0FORTP3;646164;-2271667;646164;-2271667
0PERRP6;549355;-2466348;549355;-2466348
0PLISP6;592469;-2356832;592469;-2356832
0TREGP3;204100;-2448013;204100;-2448013
0ZMARP3;563072;-2520636;563072;-2520636
1ARGIP7;226564;-1804649;226564;-1804649
1ARGOP7;614104;-2587640;614104;-2587640
1AYREP7;588331;-1885358;588331;-1885358
1B.CAP7;960750;-1849200;960750;-1849200
1B.E5P1;767304;-2045367;767304;-2045367
1B.E6P1;766804;-2045367;766804;-2045367
1BEZAP7;901606;-2410990;901606;-2410990
1BIANP7;957505;-1786078;957505;-1786078
1CAZAP7;416412;-1789575;416412;-1789575
1CERGP7;551859;-2500235;551859;-2500235
1CHARP7;715769;-2072302;715769;-2072302
1CHENP6;595374;-2363785;595374;-2363785
1CIROP7;576052;-2359810;576052;-2359810
1CLAMP6;525700;-2401184;525700;-2401184
1CNRSP6;846638;-1982946;846638;-1982946
1CORNP7;912275;-2072271;912275;-2072271
1DAMBP7;553596;-2326030;553596;-2326030
1EGUZP7;514454;-2165910;514454;-2165910
1FRAS77;897389;-2167951;897389;-2167951
1G.ROP1;258250;-2236900;258250;-2236900
1GAUDP7;553001;-1770451;553001;-1770451
1GEN.P7;863787;-2093363;863787;-2093363
1GROSP7;772712;-2166380;772712;-2166380
1GUILP1;731467;-2052711;731467;-2052711
1HOURP6;270940;-1768806;270940;-1768806
1LESQP7;460982;-1897753;460982;-1897753
1LIMEP7;594935;-2577399;594935;-2577399
1MARMP7;582583;-2211086;582583;-2211086
1MARTP7;114620;-2454346;114620;-2454346
1MAZUP7;808363;-2535665;808363;-2535665
1MEZEP7;473873;-2426023;473873;-2426023
1MIEGP6;275555;-1747359;275555;-1747359
1MIONP7;788459;-2020472;788459;-2020472
1MQISP7;306634;-1994832;306634;-1994832
1NEOUP7;919507;-1778801;919507;-1778801
1P.GAP7;609854;-2499670;609854;-2499670
1PRINP1;223245;-2338912;223245;-2338912
1QUINP7;449229;-2332094;449229;-2332094
1REALP7;840290;-1780421;840290;-1780421
1RUEYP7;585490;-1981502;585490;-1981502
1RULHP7;659820;-2102001;659820;-2102001
1SAINP1;476017;-2555150;476017;-2555150
1SAUSP7;696972;-2494416;696972;-2494416
1SEINP6;642407;-2456180;642407;-2456180
1SEREP7;718714;-2304757;718714;-2304757
1SSDAP5;959589;-1843382;959589;-1843382
1SSF5P1;767304;-2045367;767304;-2045367
1SSFOP1;767304;-2045367;767304;-2045367
1TAMAP7;666840;-1835282;666840;-1835282
1VALDP7;452722;-2184838;452722;-2184838
1VERFP7;506062;-1894731;506062;-1894731
1VIELP7;797171;-2242020;797171;-2242020
1YVE.P7;484635;-2396018;484635;-2396018
2ALBEP7;907710;-2029220;907710;-2029220
2ARGIP7;227353;-1804984;227353;-1804984
2ARRIP6;694075;-2392763;694075;-2392763
2AYREP7;588331;-1885358;588331;-1885358
2B.CAP7;960845;-1841385;960845;-1841385
2BREUP7;584986;-2026267;584986;-2026267
2BREUP71;585666;-2026644;585666;-2026644
2CAZAP7;401972;-1789407;401972;-1789407
2CHARP7;716709;-2076221;716709;-2076221
2CHESP7;640718;-2350862;640718;-2350862
2CIROP7;576052;-2359810;576052;-2359810
2EGUZP7;515232;-2176093;515232;-2176093
2G.ROP1;258250;-2236900;258250;-2236900
2GAUDP7;553087;-1773314;553087;-1773314
2G_SOL7;602111;-2088883;602111;-2088883
2H.PAP7;724662;-2205639;724662;-2205639
2LATEP7;671576;-2546516;671576;-2546516
2MARTP7;106837;-2453941;106837;-2453941
2MAZUP7;806498;-2542972;806498;-2542972
2MEZEP7;473352;-2431229;473352;-2431229
2MIONP7;788086;-2026261;788086;-2026261
2MORBP7;732110;-2380437;732110;-2380437
2MQISP7;297424;-1995975;297424;-1995975
2NEOUP7;927091;-1778974;927091;-1778974
2P.GAP7;615057;-2499816;615057;-2499816
2PRINP1;223245;-2338912;223245;-2338912
2REALP7;842870;-1780611;842870;-1780611
2RUEYP7;584455;-1971132;584455;-1971132
2RULHP7;657855;-2108706;657855;-2108706
2SAINP1;476017;-2555150;476017;-2555150
2SEINP6;647335;-2455913;647335;-2455913
2SEREP7;716564;-2305216;716564;-2305216
2SIERP7;978770;-2256959;978770;-2256959
2TAMAP7;656580;-1835151;656580;-1835151
2VERFP7;511414;-1895460;511414;-1895460
2VLEJP7;531765;-2365370;531765;-2365370
2VLEVP7;719076;-2471130;719076;-2471130
3ALBEP7;907833;-2027423;907833;-2027423
3ARGOP7;613775;-2582851;613775;-2582851
3ARRIP6;691826;-2392381;691826;-2392381
3BAYEP7;632731;-2142852;632731;-2142852
3CERGP7;547076;-2504391;547076;-2504391
3CIROP7;576662;-2359507;576662;-2359507
3G_SOL7;599989;-2088004;599989;-2088004
3HARCP6;525113;-2424422;525113;-2424422
3LATEP7;674960;-2545488;674960;-2545488
3MAMBP7;937803;-2195553;937803;-2195553
3MARLP7;983389;-2400281;983389;-2400281
3MEZEP7;471498;-2423140;471498;-2423140
3MORBP7;732106;-2375482;732106;-2375482
3P.GAP7;620857;-2498228;620857;-2498228
3ROMAP6;677342;-2464486;677342;-2464486
3RULHP7;657474;-2105826;657474;-2105826
3SAUCP7;306929;-1930902;306929;-1930902
3VLEJP7;535092;-2364383;535092;-2364383
4CERGP7;552130;-2502367;552130;-2502367
4DOMLP7;300144;-2373689;300144;-2373689
4HARCP6;523253;-2421369;523253;-2421369
4MEZEP7;475313;-2421474;475313;-2421474
4MORBP7;732643;-2372061;732643;-2372061
4P.GAP7;625455;-2496611;625455;-2496611
4REVIP7;814350;-2419432;814350;-2419432
4SIERP7;977873;-2258052;977873;-2258052
4VLEJP7;526608;-2361522;526608;-2361522
4VLEVP7;718824;-2466563;718824;-2466563
5CERGP7;554674;-2497907;554674;-2497907
5DOMLP7;300018;-2386886;300018;-2386886
5SSELP7;654229;-2222020;654229;-2222020
5VLEJP7;523422;-2359300;523422;-2359300
6SSELP7;648947;-2220814;648947;-2220814
6VINCP7;900617;-2319526;900617;-2319526
6VLEJP7;519667;-2356445;519667;-2356445
8CRENP7;819898;-2327785;819898;-2327785
9CERGP7;548583;-2500770;548583;-2500770
9VLEVP7;720562;-2460539;720562;-2460539
A.ADOP3;331121;-1842844;336649;-1840948
A.BA5P3;851102;-2040373;851102;-2040373
A.BAIP3;851602;-2040373;852490;-2041463
A.BOUP3;685660;-2041652;685660;-2041652
A.CHAP3;860726;-2164806;859235;-2160637
A.COMP6;607855;-2606423;607731;-2599128
A.DOUP6;604130;-1853687;604130;-1853687
A.DUCP3;791123;-2268360;794588;-2266562
A.FEUP3;692637;-2073167;692637;-2073167
A.HUEP3;896868;-1960289;902411;-1957663
A.LI6P4;630598;-2673627;630717;-2670672
A.LI6P6;647349;-2694082;653301;-2691427
A.LI7P3;814841;-1901621;815782;-1903133
A.LIGP3;763878;-2059599;759561;-2059827
A.MERP3;592636;-1663680;598705;-1664115
A.MORP3;697151;-1774701;695786;-1770473
A.MOUP6;828898;-1790379;828541;-1793413
A.NORP3;684448;-1985168;689257;-1981479
A.NOUP6;404056;-2135628;403908;-2139253
A.OTHP3;807456;-2305953;810615;-2307368
A.PLEP4;344432;-2390228;341705;-2386602
A.THEP3;495906;-1700800;491994;-1699018
A.TO5P3;891944;-1723985;891827;-1721023
A.VOUP4;421361;-2187625;416769;-2185633
ABBA5P2;970344;-2057947;976019;-2054920
ABBAYP3;861862;-1975531;861862;-1975531
ABBENP3;943274;-2246833;945754;-2241633
ABBEVP4;584867;-2604040;587382;-2601144
ABERSP3;31793;-2490113;29117;-2492531
ABIDOP3;287159;-1825498;279942;-1826921
ABLAIP6;658217;-2560258;655912;-2553350
ABONDP3;943035;-2106932;943035;-2106932
ACHI5P4;606996;-2619245;607078;-2620273
ACHIEP4;612941;-2615200;615505;-2614705
ADASTP3;333339;-1763692;334632;-1765292
ADELSP3;965540;-2447702;968228;-2446648
AGE  P4;519094;-2138005;519094;-2138005
AGNEAP4;333865;-2516243;341014;-2517127
AGUESP3;643717;-1915157;647392;-1914590
AICIRP3;250087;-1818605;247288;-1819989
AIGREP4;419741;-2137309;423310;-2135358
AIGU5P2;895183;-2008782;892361;-2009094
AIGU6P3;630029;-2119643;630029;-2119643
AIGUEP2;905514;-2016112;905514;-2016112
AIGUIP3;406053;-1916422;409123;-1918290
AIGURP4;548614;-2170526;557909;-2168366
AILLAP3;363642;-1915372;363642;-1915372
AILLEP3;832536;-2328412;833702;-2323931
AIME P3;947621;-2011653;951997;-2009012
AIRAIP4;598787;-2575190;598674;-2572204
AIRE P4;625635;-2645173;623775;-2646027
AIRVAP4;399969;-2235078;395614;-2235891
AIRVAP6;409198;-2221269;415435;-2214341
AISERP3;734486;-2254288;734349;-2257355
AIX  P3;859630;-1823029;863385;-1822160
ALBE5P4;601362;-2614152;600298;-2611425
ALBERP1;907619;-2029166;904449;-2034810
ALBERP3;917524;-2020466;916328;-2015602
ALBERP5;919053;-2017301;924347;-2013142
ALBERP6;915424;-2028444;934391;-2028273
ALBERP7;901041;-2029209;906951;-2038557
ALBIAP3;505716;-1928723;507667;-1924446
ALENCP4;420306;-2386662;420159;-2389408
ALERIP4;329845;-2537446;333655;-2539718
ALESIP6;579155;-2422968;577524;-2424711
ALIZAP1;488327;-2490808;488327;-2490808
ALIZAP4;488327;-2490808;488327;-2490808
ALLAIP3;219921;-2356473;218130;-2352912
ALLARP4;440060;-2314509;439889;-2310841
ALLE5P3;826849;-2093302;831526;-2091474
ALLEMP3;819805;-2095415;817848;-2090569
ALLEUP4;580966;-2563846;580536;-2560815
ALLIEP3;719362;-2106362;720805;-2107979
ALLINP3;926410;-2106954;924824;-2109988
ALLINP6;920450;-2098469;922232;-2105177
ALLO5P4;412171;-2353412;406546;-2352984
ALLONP3;620644;-2533202;623674;-2532125
ALLOUP4;577561;-2226983;576666;-2228532
ALMA P6;567343;-2438453;568708;-2431723
ALOUEP6;676183;-2436810;676478;-2429924
ALRANP3;589472;-1887741;588095;-1885036
ALSACP6;537379;-2464507;534961;-2465177
ALSTHP3;938187;-2277188;936426;-2279114
ALTENP3;1019615;-2436355;1021171;-2438015
ALTKIP3;986045;-2256080;982367;-2254396
ALTORP3;1002058;-2383884;999387;-2378265
AMANVP3;814135;-2456241;815214;-2457179
AMARGP6;575666;-2607263;580010;-2609662
AMARIP3;953955;-2299471;953760;-2301266
AMBE5P3;646432;-2047592;646161;-2049646
AMBERP3;826755;-2084916;831785;-2082803
AMBONP3;196392;-2346678;191948;-2343207
AMELEP3;945751;-2431652;945751;-2431652
AMELOP3;705253;-2492732;702275;-2493126
AMELOP6;690261;-2488720;690261;-2488720
AMFARP6;468822;-2519609;451051;-2523584
AMIENP6;597674;-2605551;592512;-2607892
AMILLP4;628371;-2328334;629819;-2330305
AMNEVP6;809060;-2458951;814973;-2456276
AMPE5P3;752870;-2103444;756210;-2104146
AMPERP6;634762;-2461658;635939;-2457247
AMPLEP3;702756;-2086835;698522;-2084372
AMPONP6;500257;-2461577;504339;-2463061
AMPUIP3;742415;-2017463;738139;-2013172
ANCELP3;658132;-1962867;654937;-1963031
ANCENP4;321984;-2300383;326214;-2300868
ANCERP3;908722;-2449125;909801;-2450063
ANCIZP3;601284;-2103817;606058;-2107207
ANDE5P4;470053;-2486223;472444;-2486876
ANDR5P1;907224;-2002846;907224;-2002846
ANDR5P2;907724;-2002846;908229;-2004963
ANDRAP2;899121;-2004419;893897;-1999769
ANDUZP3;721325;-1882416;718040;-1883518
ANGE5P2;924388;-2013373;924908;-2008627
ANGELP4;548891;-2277796;545678;-2273827
ANGERP4;362222;-2316561;358040;-2313803
ANGLEP3;880327;-2072804;880327;-2072804
ANGREP3;216617;-1861595;212632;-1864163
ANNA P3;975962;-2306004;973106;-2302852
ANNAYP3;699103;-2297159;701129;-2298109
ANNEMP3;933461;-2085411;934824;-2086575
ANNEYP3;756624;-1983312;760333;-1983418
ANNIBP3;785886;-1792637;786164;-1794729
ANOULP3;944816;-2309723;951543;-2307320
ANOULP6;941323;-2314467;934762;-2312303
ANSERP6;633995;-2632350;627876;-2626117
ANSTAP4;679384;-2634651;677407;-2631551
